Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
B-25651,2018-05-07,2018-05-11,Same Day Delivery,IND-CUST-1050,Anurag,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10121,Furniture,Bookcases,Bookcases - Grade A,3000.0,4,0.0,-720.0
B-25651,2018-05-07,2018-05-12,Standard Express,IND-CUST-1050,Anurag,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10122,Clothing,Stole,Stole - Grade Premium,660.0,3,0.1,-96.0
B-25651,2018-05-07,2018-05-10,Same Day Delivery,IND-CUST-1050,Anurag,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10123,Clothing,Leggings,Leggings - Grade B,105.0,1,0.05,0.0
B-25651,2018-05-07,2018-05-08,Standard Express,IND-CUST-1050,Anurag,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10124,Clothing,Skirt,Skirt - Grade Standard,165.0,2,0.25,-48.0
B-25651,2018-05-07,2018-05-11,Same Day Delivery,IND-CUST-1050,Anurag,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10125,Clothing,T-shirt,T-shirt - Grade Premium,240.0,2,0.2,-120.0
B-25651,2018-05-07,2018-05-12,BlueDart Express,IND-CUST-1050,Anurag,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10126,Furniture,Chairs,Chairs - Grade Premium,2580.0,3,0.1,-1236.0
B-25651,2018-05-07,2018-05-11,Same Day Delivery,IND-CUST-1050,Anurag,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10127,Clothing,Shirt,Shirt - Grade A,735.0,1,0.05,36.0
B-25651,2018-05-07,2018-05-12,BlueDart Express,IND-CUST-1050,Anurag,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10128,Furniture,Chairs,Chairs - Grade B,12345.0,7,0.15,-216.0
B-25651,2018-05-07,2018-05-12,BlueDart Express,IND-CUST-1050,Anurag,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10129,Clothing,Saree,Saree - Grade A,345.0,1,0.0,48.0
B-25651,2018-05-07,2018-05-10,BlueDart Express,IND-CUST-1050,Anurag,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10130,Clothing,Saree,Saree - Grade B,6855.0,4,0.05,-492.0
B-25652,2018-05-08,2018-05-13,BlueDart Express,IND-CUST-1051,Tushina,Consumer,India,Goa,Goa,400001,West,IND-PRD-10131,Clothing,Skirt,Skirt - Grade A,360.0,7,0.05,-252.0
B-25652,2018-05-08,2018-05-12,Standard Express,IND-CUST-1051,Tushina,Consumer,India,Goa,Goa,400001,West,IND-PRD-10132,Clothing,Hankerchief,Hankerchief - Grade Premium,375.0,5,0.2,-24.0
B-25652,2018-05-08,2018-05-13,Standard Express,IND-CUST-1051,Tushina,Consumer,India,Goa,Goa,400001,West,IND-PRD-10133,Electronics,Accessories,Accessories - Grade A,2610.0,3,0.0,-840.0
B-25652,2018-05-08,2018-05-11,Standard Express,IND-CUST-1051,Tushina,Small Business,India,Goa,Goa,400001,West,IND-PRD-10134,Clothing,Saree,Saree - Grade Standard,3090.0,3,0.1,-2472.0
B-25652,2018-05-08,2018-05-11,Standard Express,IND-CUST-1051,Tushina,Consumer,India,Goa,Goa,400001,West,IND-PRD-10135,Clothing,Leggings,Leggings - Grade B,315.0,3,0.15,-156.0
B-25652,2018-05-08,2018-05-12,Same Day Delivery,IND-CUST-1051,Tushina,Corporate,India,Goa,Goa,400001,West,IND-PRD-10136,Clothing,Leggings,Leggings - Grade B,510.0,4,0.05,-72.0
B-25652,2018-05-08,2018-05-10,Standard Express,IND-CUST-1051,Tushina,Consumer,India,Goa,Goa,400001,West,IND-PRD-10137,Clothing,Hankerchief,Hankerchief - Grade Premium,135.0,2,0.0,-72.0
B-25653,2018-05-08,2018-05-10,India Post Parcel,IND-CUST-1052,Farah,Consumer,India,Kohima,Nagaland,400001,Central,IND-PRD-10138,Electronics,Printers,Printers - Grade B,19185.0,8,0.25,-7680.0
B-25653,2018-05-08,2018-05-13,Standard Express,IND-CUST-1052,Farah,Corporate,India,Kohima,Nagaland,400001,Central,IND-PRD-10139,Clothing,Saree,Saree - Grade Standard,420.0,2,0.1,-36.0
B-25653,2018-05-08,2018-05-09,Standard Express,IND-CUST-1052,Farah,Corporate,India,Kohima,Nagaland,400001,Central,IND-PRD-10140,Electronics,Phones,Phones - Grade A,6405.0,7,0.1,-600.0
B-25653,2018-05-08,2018-05-13,Same Day Delivery,IND-CUST-1052,Farah,Consumer,India,Kohima,Nagaland,400001,Central,IND-PRD-10141,Electronics,Accessories,Accessories - Grade Premium,2520.0,3,0.0,-120.0
B-25653,2018-05-08,2018-05-12,BlueDart Express,IND-CUST-1052,Farah,Consumer,India,Kohima,Nagaland,400001,Central,IND-PRD-10142,Furniture,Chairs,Chairs - Grade Standard,19905.0,8,0.05,3816.0
B-25653,2018-05-08,2018-05-12,BlueDart Express,IND-CUST-1052,Farah,Consumer,India,Kohima,Nagaland,400001,Central,IND-PRD-10143,Electronics,Phones,Phones - Grade B,2925.0,5,0.05,-1404.0
B-25653,2018-05-08,2018-05-12,BlueDart Express,IND-CUST-1052,Farah,Consumer,India,Kohima,Nagaland,400001,Central,IND-PRD-10144,Electronics,Accessories,Accessories - Grade B,1725.0,1,0.0,300.0
B-25653,2018-05-08,2018-05-12,BlueDart Express,IND-CUST-1052,Farah,Corporate,India,Kohima,Nagaland,400001,Central,IND-PRD-10145,Electronics,Printers,Printers - Grade Standard,10020.0,3,0.0,-372.0
B-25653,2018-05-08,2018-05-12,Standard Express,IND-CUST-1052,Farah,Consumer,India,Kohima,Nagaland,400001,Central,IND-PRD-10146,Electronics,Accessories,Accessories - Grade A,3405.0,8,0.15,1224.0
B-25654,2018-05-10,2018-05-13,India Post Parcel,IND-CUST-1053,Sabah,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10147,Clothing,Hankerchief,Hankerchief - Grade A,510.0,3,0.0,144.0
B-25654,2018-05-10,2018-05-12,India Post Parcel,IND-CUST-1053,Sabah,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10148,Clothing,Saree,Saree - Grade Premium,3435.0,2,0.0,-276.0
B-25654,2018-05-10,2018-05-14,BlueDart Express,IND-CUST-1053,Sabah,Small Business,India,Mumbai,Maharashtra,400001,West,IND-PRD-10149,Clothing,Saree,Saree - Grade B,810.0,3,0.1,-36.0
B-25654,2018-05-10,2018-05-11,Standard Express,IND-CUST-1053,Sabah,Small Business,India,Mumbai,Maharashtra,400001,West,IND-PRD-10150,Electronics,Electronic Games,Electronic Games - Grade Standard,4035.0,2,0.15,-1032.0
B-25654,2018-05-10,2018-05-11,BlueDart Express,IND-CUST-1053,Sabah,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10151,Furniture,Furnishings,Furnishings - Grade A,1830.0,3,0.0,-252.0
B-25654,2018-05-10,2018-05-11,Standard Express,IND-CUST-1053,Sabah,Corporate,India,Mumbai,Maharashtra,400001,West,IND-PRD-10152,Clothing,Stole,Stole - Grade Premium,1575.0,2,0.1,552.0
B-25654,2018-05-10,2018-05-11,Standard Express,IND-CUST-1053,Sabah,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10153,Electronics,Printers,Printers - Grade B,6750.0,3,0.0,-1080.0
B-25654,2018-05-10,2018-05-13,Standard Express,IND-CUST-1053,Sabah,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10154,Furniture,Furnishings,Furnishings - Grade B,1815.0,3,0.0,-204.0
B-25655,2018-05-11,2018-05-12,BlueDart Express,IND-CUST-1054,Nida,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10155,Clothing,Hankerchief,Hankerchief - Grade Premium,660.0,3,0.0,-312.0
B-25655,2018-05-11,2018-05-15,Same Day Delivery,IND-CUST-1054,Nida,Small Business,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10156,Clothing,Hankerchief,Hankerchief - Grade Premium,105.0,3,0.15,-48.0
B-25655,2018-05-11,2018-05-16,BlueDart Express,IND-CUST-1054,Nida,Small Business,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10157,Clothing,Saree,Saree - Grade A,5940.0,9,0.0,-372.0
B-25655,2018-05-11,2018-05-12,BlueDart Express,IND-CUST-1054,Nida,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10158,Clothing,Trousers,Trousers - Grade Standard,1455.0,2,0.0,-744.0
B-25655,2018-05-11,2018-05-14,Standard Express,IND-CUST-1054,Nida,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10159,Clothing,Saree,Saree - Grade B,1650.0,4,0.05,-816.0
B-25655,2018-05-11,2018-05-14,Standard Express,IND-CUST-1054,Nida,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10160,Furniture,Chairs,Chairs - Grade Standard,4680.0,7,0.15,-3744.0
B-25655,2018-05-11,2018-05-12,Standard Express,IND-CUST-1054,Nida,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10161,Clothing,Skirt,Skirt - Grade B,135.0,2,0.0,-72.0
B-25655,2018-05-11,2018-05-16,India Post Parcel,IND-CUST-1054,Nida,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10162,Clothing,Hankerchief,Hankerchief - Grade B,90.0,1,0.05,-36.0
B-25655,2018-05-11,2018-05-12,Standard Express,IND-CUST-1054,Nida,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10163,Clothing,Skirt,Skirt - Grade Standard,1110.0,8,0.0,276.0
B-25656,2018-05-11,2018-05-14,Same Day Delivery,IND-CUST-1055,Priyanka,Corporate,India,Pune,Maharashtra,411001,West,IND-PRD-10164,Clothing,Saree,Saree - Grade Premium,8010.0,3,0.05,0.0
B-25656,2018-05-11,2018-05-13,BlueDart Express,IND-CUST-1055,Priyanka,Consumer,India,Pune,Maharashtra,411001,West,IND-PRD-10165,Clothing,Stole,Stole - Grade A,450.0,5,0.1,-60.0
B-25656,2018-05-11,2018-05-15,Standard Express,IND-CUST-1055,Priyanka,Consumer,India,Pune,Maharashtra,411001,West,IND-PRD-10166,Clothing,Saree,Saree - Grade B,915.0,2,0.1,-276.0
B-25656,2018-05-11,2018-05-14,BlueDart Express,IND-CUST-1055,Priyanka,Small Business,India,Pune,Maharashtra,411001,West,IND-PRD-10167,Clothing,Hankerchief,Hankerchief - Grade Premium,90.0,1,0.05,36.0
B-25656,2018-05-11,2018-05-12,BlueDart Express,IND-CUST-1055,Priyanka,Consumer,India,Pune,Maharashtra,411001,West,IND-PRD-10168,Clothing,Hankerchief,Hankerchief - Grade B,360.0,2,0.05,-12.0
B-25656,2018-05-11,2018-05-15,Same Day Delivery,IND-CUST-1055,Priyanka,Consumer,India,Pune,Maharashtra,411001,West,IND-PRD-10169,Clothing,Hankerchief,Hankerchief - Grade A,840.0,2,0.0,216.0
B-25656,2018-05-11,2018-05-12,India Post Parcel,IND-CUST-1055,Priyanka,Consumer,India,Pune,Maharashtra,411001,West,IND-PRD-10170,Clothing,Saree,Saree - Grade B,6090.0,2,0.05,1512.0
B-25656,2018-05-11,2018-05-12,Standard Express,IND-CUST-1055,Priyanka,Consumer,India,Pune,Maharashtra,411001,West,IND-PRD-10171,Electronics,Electronic Games,Electronic Games - Grade A,9360.0,2,0.0,444.0
B-25656,2018-05-11,2018-05-13,Standard Express,IND-CUST-1055,Priyanka,Consumer,India,Pune,Maharashtra,411001,West,IND-PRD-10172,Clothing,Skirt,Skirt - Grade A,1515.0,9,0.15,216.0
B-25656,2018-05-11,2018-05-15,BlueDart Express,IND-CUST-1055,Priyanka,Consumer,India,Pune,Maharashtra,411001,West,IND-PRD-10173,Clothing,Saree,Saree - Grade B,20835.0,7,0.25,8160.0
B-25656,2018-05-11,2018-05-15,India Post Parcel,IND-CUST-1055,Priyanka,Small Business,India,Pune,Maharashtra,411001,West,IND-PRD-10174,Electronics,Printers,Printers - Grade B,9765.0,5,0.25,2028.0
B-25656,2018-05-11,2018-05-13,Standard Express,IND-CUST-1055,Priyanka,Consumer,India,Pune,Maharashtra,411001,West,IND-PRD-10175,Clothing,Hankerchief,Hankerchief - Grade A,195.0,3,0.2,-12.0
B-25657,2018-05-13,2018-05-16,BlueDart Express,IND-CUST-1056,Tulika,Small Business,India,Bhopal,Madhya Pradesh,400001,Central,IND-PRD-10176,Electronics,Electronic Games,Electronic Games - Grade Premium,15315.0,4,0.1,-576.0
B-25657,2018-05-13,2018-05-14,BlueDart Express,IND-CUST-1056,Tulika,Corporate,India,Bhopal,Madhya Pradesh,400001,Central,IND-PRD-10177,Clothing,Saree,Saree - Grade Standard,480.0,5,0.15,-264.0
B-25657,2018-05-13,2018-05-18,BlueDart Express,IND-CUST-1056,Tulika,Consumer,India,Bhopal,Madhya Pradesh,400001,Central,IND-PRD-10178,Electronics,Phones,Phones - Grade A,4980.0,6,0.0,-516.0
B-25657,2018-05-13,2018-05-14,Standard Express,IND-CUST-1056,Tulika,Corporate,India,Bhopal,Madhya Pradesh,400001,Central,IND-PRD-10179,Furniture,Chairs,Chairs - Grade B,4320.0,4,0.1,-2160.0
B-25658,2018-05-14,2018-05-15,BlueDart Express,IND-CUST-1057,Shefali,Consumer,India,Jaipur,Rajasthan,302001,North,IND-PRD-10180,Clothing,T-shirt,T-shirt - Grade B,405.0,2,0.05,108.0
B-25659,2018-05-15,2018-05-18,India Post Parcel,IND-CUST-1058,Sanskriti,Corporate,India,Kolkata,West Bengal,700001,East,IND-PRD-10181,Clothing,T-shirt,T-shirt - Grade Premium,2220.0,7,0.05,864.0
B-25660,2018-05-16,2018-05-17,Standard Express,IND-CUST-1059,Shruti,Consumer,India,Bangalore,Karnataka,560001,South,IND-PRD-10182,Clothing,Saree,Saree - Grade Standard,3675.0,3,0.15,-936.0
B-25661,2018-05-17,2018-05-19,Standard Express,IND-CUST-1060,Subhashree,Consumer,India,Kashmir,Jammu and Kashmir,400001,North,IND-PRD-10183,Clothing,Hankerchief,Hankerchief - Grade A,285.0,3,0.0,-180.0
B-25661,2018-05-17,2018-05-19,India Post Parcel,IND-CUST-1060,Subhashree,Small Business,India,Kashmir,Jammu and Kashmir,400001,North,IND-PRD-10184,Furniture,Chairs,Chairs - Grade A,3360.0,3,0.05,-972.0
B-25661,2018-05-17,2018-05-21,Standard Express,IND-CUST-1060,Subhashree,Small Business,India,Kashmir,Jammu and Kashmir,400001,North,IND-PRD-10185,Furniture,Chairs,Chairs - Grade Standard,870.0,2,0.2,-504.0
B-25661,2018-05-17,2018-05-22,Same Day Delivery,IND-CUST-1060,Subhashree,Small Business,India,Kashmir,Jammu and Kashmir,400001,North,IND-PRD-10186,Furniture,Chairs,Chairs - Grade A,2175.0,5,0.0,-1248.0
B-25661,2018-05-17,2018-05-18,BlueDart Express,IND-CUST-1060,Subhashree,Consumer,India,Kashmir,Jammu and Kashmir,400001,North,IND-PRD-10187,Furniture,Chairs,Chairs - Grade Standard,825.0,2,0.05,-396.0
B-25661,2018-05-17,2018-05-18,Standard Express,IND-CUST-1060,Subhashree,Corporate,India,Kashmir,Jammu and Kashmir,400001,North,IND-PRD-10188,Clothing,Hankerchief,Hankerchief - Grade B,105.0,2,0.2,-12.0
B-25662,2018-05-17,2018-05-20,Same Day Delivery,IND-CUST-1061,Sweta,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10189,Clothing,T-shirt,T-shirt - Grade Standard,360.0,2,0.1,-24.0
B-25662,2018-05-17,2018-05-19,Standard Express,IND-CUST-1061,Sweta,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10190,Electronics,Electronic Games,Electronic Games - Grade A,1290.0,1,0.1,-252.0
B-25662,2018-05-17,2018-05-22,BlueDart Express,IND-CUST-1061,Sweta,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10191,Furniture,Furnishings,Furnishings - Grade Standard,5775.0,11,0.0,-924.0
B-25663,2018-05-19,2018-05-23,Standard Express,IND-CUST-1062,Pournamasi,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10192,Electronics,Printers,Printers - Grade Premium,4410.0,2,0.05,1656.0
B-25664,2018-05-20,2018-05-22,BlueDart Express,IND-CUST-1063,Pratyusmita,Consumer,India,Patna,Bihar,400001,East,IND-PRD-10193,Electronics,Phones,Phones - Grade B,6660.0,4,0.2,-2400.0
B-25664,2018-05-20,2018-05-24,Standard Express,IND-CUST-1063,Pratyusmita,Consumer,India,Patna,Bihar,400001,East,IND-PRD-10194,Electronics,Phones,Phones - Grade B,11775.0,2,0.1,624.0
B-25664,2018-05-20,2018-05-23,Standard Express,IND-CUST-1063,Pratyusmita,Small Business,India,Patna,Bihar,400001,East,IND-PRD-10195,Electronics,Phones,Phones - Grade Standard,3870.0,2,0.1,-324.0
B-25664,2018-05-20,2018-05-23,India Post Parcel,IND-CUST-1063,Pratyusmita,Consumer,India,Patna,Bihar,400001,East,IND-PRD-10196,Furniture,Bookcases,Bookcases - Grade A,1245.0,1,0.0,-576.0
B-25665,2018-05-21,2018-05-22,Standard Express,IND-CUST-1064,Chayanika,Consumer,India,Thiruvananthapuram,Kerala ,400001,Central,IND-PRD-10197,Electronics,Accessories,Accessories - Grade Premium,2490.0,4,0.0,-1356.0
B-25666,2018-05-22,2018-05-27,BlueDart Express,IND-CUST-1065,Tanvi,Consumer,India,Chandigarh,Punjab,400001,North,IND-PRD-10198,Electronics,Electronic Games,Electronic Games - Grade B,14010.0,7,0.25,-10992.0
B-25667,2018-05-23,2018-05-27,Standard Express,IND-CUST-1066,Anjali,Small Business,India,Chandigarh,Haryana,400001,North,IND-PRD-10199,Clothing,Hankerchief,Hankerchief - Grade B,165.0,4,0.05,-24.0
B-25667,2018-05-23,2018-05-25,Same Day Delivery,IND-CUST-1066,Anjali,Consumer,India,Chandigarh,Haryana,400001,North,IND-PRD-10200,Clothing,Skirt,Skirt - Grade A,615.0,5,0.1,72.0
B-25667,2018-05-23,2018-05-26,Standard Express,IND-CUST-1066,Anjali,Consumer,India,Chandigarh,Haryana,400001,North,IND-PRD-10201,Clothing,Saree,Saree - Grade A,5160.0,3,0.0,-408.0
B-25667,2018-05-23,2018-05-24,India Post Parcel,IND-CUST-1066,Anjali,Corporate,India,Chandigarh,Haryana,400001,North,IND-PRD-10202,Electronics,Printers,Printers - Grade Premium,15450.0,8,0.1,2472.0
B-25667,2018-05-23,2018-05-24,BlueDart Express,IND-CUST-1066,Anjali,Corporate,India,Chandigarh,Haryana,400001,North,IND-PRD-10203,Furniture,Bookcases,Bookcases - Grade Standard,7740.0,4,0.25,828.0
B-25668,2018-05-24,2018-05-28,Standard Express,IND-CUST-1067,Rhea,Consumer,India,Simla,Himachal Pradesh,400001,Central,IND-PRD-10204,Furniture,Furnishings,Furnishings - Grade A,1845.0,3,0.1,204.0
B-25669,2018-05-25,2018-05-28,Standard Express,IND-CUST-1068,Piyali,Corporate,India,Gangtok,Sikkim,400001,Central,IND-PRD-10205,Furniture,Tables,Tables - Grade Standard,9150.0,2,0.0,-792.0
B-25670,2018-05-25,2018-05-30,Standard Express,IND-CUST-1069,Charika,Corporate,India,Goa,Goa,400001,West,IND-PRD-10206,Clothing,Stole,Stole - Grade Premium,1110.0,3,0.1,348.0
B-25670,2018-05-25,2018-05-28,BlueDart Express,IND-CUST-1069,Charika,Corporate,India,Goa,Goa,400001,West,IND-PRD-10207,Clothing,Hankerchief,Hankerchief - Grade Standard,360.0,2,0.15,12.0
B-25670,2018-05-25,2018-05-29,Standard Express,IND-CUST-1069,Charika,Consumer,India,Goa,Goa,400001,West,IND-PRD-10208,Clothing,Hankerchief,Hankerchief - Grade B,210.0,1,0.05,24.0
B-25670,2018-05-25,2018-05-29,Same Day Delivery,IND-CUST-1069,Charika,Small Business,India,Goa,Goa,400001,West,IND-PRD-10209,Furniture,Bookcases,Bookcases - Grade Standard,9840.0,2,0.2,-432.0
B-25671,2018-05-27,2018-05-30,Standard Express,IND-CUST-1070,Mitali,Consumer,India,Kohima,Nagaland,400001,Central,IND-PRD-10210,Clothing,Trousers,Trousers - Grade Premium,12480.0,3,0.1,0.0
B-25672,2018-05-28,2018-06-01,Standard Express,IND-CUST-1071,Akanksha,Consumer,India,Hyderabad,Andhra Pradesh,500001,South,IND-PRD-10211,Clothing,Stole,Stole - Grade Premium,405.0,1,0.2,-180.0
B-25673,2018-05-28,2018-05-31,BlueDart Express,IND-CUST-1072,Arsheen,Consumer,India,Ahmedabad,Gujarat,380001,West,IND-PRD-10212,Clothing,Saree,Saree - Grade Premium,2145.0,5,0.1,-1488.0
B-25673,2018-05-28,2018-05-30,BlueDart Express,IND-CUST-1072,Arsheen,Consumer,India,Ahmedabad,Gujarat,380001,West,IND-PRD-10213,Clothing,Saree,Saree - Grade Standard,660.0,5,0.0,-204.0
B-25673,2018-05-28,2018-05-31,Standard Express,IND-CUST-1072,Arsheen,Consumer,India,Ahmedabad,Gujarat,380001,West,IND-PRD-10214,Clothing,Shirt,Shirt - Grade B,675.0,4,0.05,-24.0
B-25673,2018-05-28,2018-05-31,Standard Express,IND-CUST-1072,Arsheen,Corporate,India,Ahmedabad,Gujarat,380001,West,IND-PRD-10215,Clothing,Saree,Saree - Grade A,240.0,1,0.0,-12.0
B-25673,2018-05-28,2018-06-01,Standard Express,IND-CUST-1072,Arsheen,Consumer,India,Ahmedabad,Gujarat,380001,West,IND-PRD-10216,Clothing,T-shirt,T-shirt - Grade B,555.0,3,0.2,-60.0
B-25674,2018-05-28,2018-06-01,BlueDart Express,IND-CUST-1073,Mahima,Consumer,India,Pune,Maharashtra,411001,West,IND-PRD-10217,Clothing,Skirt,Skirt - Grade Standard,255.0,5,0.15,-144.0
B-25675,2018-05-31,2018-06-01,BlueDart Express,IND-CUST-1074,Shreya,Consumer,India,Bhopal,Madhya Pradesh,400001,Central,IND-PRD-10218,Clothing,Saree,Saree - Grade Standard,13935.0,9,0.1,-1116.0
B-25676,2018-06-01,2018-06-02,BlueDart Express,IND-CUST-1075,Chandni,Consumer,India,Jaipur,Rajasthan,302001,North,IND-PRD-10219,Electronics,Electronic Games,Electronic Games - Grade A,5130.0,4,0.05,-1236.0
B-25676,2018-06-01,2018-06-03,Same Day Delivery,IND-CUST-1075,Chandni,Small Business,India,Jaipur,Rajasthan,302001,North,IND-PRD-10220,Clothing,Trousers,Trousers - Grade Standard,18945.0,5,0.0,-672.0
B-25676,2018-06-01,2018-06-02,Same Day Delivery,IND-CUST-1075,Chandni,Consumer,India,Jaipur,Rajasthan,302001,North,IND-PRD-10221,Furniture,Tables,Tables - Grade Premium,10110.0,2,0.15,-2244.0
B-25676,2018-06-01,2018-06-04,BlueDart Express,IND-CUST-1075,Chandni,Consumer,India,Jaipur,Rajasthan,302001,North,IND-PRD-10222,Clothing,Shirt,Shirt - Grade Premium,480.0,3,0.05,72.0
B-25676,2018-06-01,2018-06-05,Same Day Delivery,IND-CUST-1075,Chandni,Consumer,India,Jaipur,Rajasthan,302001,North,IND-PRD-10223,Clothing,Shirt,Shirt - Grade Premium,1185.0,4,0.0,432.0
B-25677,2018-06-02,2018-06-03,Standard Express,IND-CUST-1076,Ekta,Consumer,India,Kolkata,West Bengal,700001,East,IND-PRD-10224,Electronics,Accessories,Accessories - Grade Premium,300.0,1,0.1,-24.0
B-25678,2018-06-03,2018-06-04,Standard Express,IND-CUST-1077,Bathina,Consumer,India,Bangalore,Karnataka,560001,South,IND-PRD-10225,Clothing,Saree,Saree - Grade Premium,960.0,3,0.0,-84.0
B-25678,2018-06-03,2018-06-05,Standard Express,IND-CUST-1077,Bathina,Corporate,India,Bangalore,Karnataka,560001,South,IND-PRD-10226,Clothing,Skirt,Skirt - Grade Standard,105.0,2,0.05,-36.0
B-25678,2018-06-03,2018-06-05,Standard Express,IND-CUST-1077,Bathina,Small Business,India,Bangalore,Karnataka,560001,South,IND-PRD-10227,Electronics,Phones,Phones - Grade A,4905.0,1,0.05,-468.0
B-25678,2018-06-03,2018-06-06,BlueDart Express,IND-CUST-1077,Bathina,Consumer,India,Bangalore,Karnataka,560001,South,IND-PRD-10228,Clothing,Shirt,Shirt - Grade A,405.0,2,0.0,-300.0
B-25679,2018-06-04,2018-06-08,India Post Parcel,IND-CUST-1078,Avni,Corporate,India,Mumbai,Maharashtra,400001,West,IND-PRD-10229,Clothing,Saree,Saree - Grade Premium,1140.0,1,0.3,-600.0
B-25680,2018-06-04,2018-06-06,Standard Express,IND-CUST-1079,Aayushi,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10230,Clothing,Saree,Saree - Grade Standard,1095.0,3,0.0,-300.0
B-25681,2018-06-04,2018-06-05,Standard Express,IND-CUST-1080,Bhawna,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10231,Electronics,Accessories,Accessories - Grade B,1020.0,3,0.0,-324.0
B-25681,2018-06-04,2018-06-08,BlueDart Express,IND-CUST-1080,Bhawna,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10232,Clothing,Trousers,Trousers - Grade B,7845.0,7,0.0,2448.0
B-25681,2018-06-04,2018-06-08,India Post Parcel,IND-CUST-1080,Bhawna,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10233,Clothing,Saree,Saree - Grade Standard,660.0,1,0.15,-36.0
